#24a& V1 N22 P6 A1 J8 L1 M1 V6 B1 B2 B3 Bo2 C1 C2 C3 C4 N2 C6 C8 J1 J3 J6 J13 J14 K1 Ko LD1 LD2 N1 V2 V3 N4a V8 N5 N8 N9 N11 V21 N13 N16 N18 N19 N20 N21 N24 N25 N26 P1 P2 P3 P4 P7 P10 P11 P14 P15 P17 P20 P21 P22 P23 R4 Tue V17 V14 R3 R5 V13 V10 G1 J7 V19 Ba Bo3 V28 V22 J5 J11 J15 P12 P13 P18 P27 V15 N12 P25 Bo1 C9 J10 J12 J16 J17 N17 V4 N6 N7 N10 V20 V18 P5 P8 P24 P26 V12 LD1 P9 V16 N23 J2 P16 Ba5 C7 J4 N14 C5 G11 R2 T Ba3 
#25c& Bo2 N9 V19 M3 ṣṇaṃ] P7 V1 Ko Ba C6 C8 G5 G11 J5 J11 M1 N12 N20 P15 V15 V2 V25 J2 B2 C1 C4 J1 J3 J6 J10 J14 J15 K1 L1 MYO20 N5 N11 N16 N18 N19 N22 N24 N25 P3 P6 P13 P23 Pen N21 J4 C6 G4 A1 B1 B3 Ba5 Bo1 Bo3 C2 C3 C9 J7 J10 J12 J13 J16 J17 Jyo LD1 LD2 N13 N17 P1 P2 P4 P5 P7 P9 P12 P17 V16 V18 J8 P11 V3 L2 N2 N23 P11 V14 V17 Ba4 A1 C5 C7 K2 K3 N3 N14 V9 P10 
#27d& V6 B1 B2 B3 Bo1 J13 N1 V22 N13 N21 P2 P12 P13 P14 P17 R3 R4 Ba5 V10 P4 V14 P6 Bo3 Ko N4a P18 P22 Tue R5 P22a K1 V1 N22 V15 G1 J11 P16 J5 P11 P27 J4 N19 V1 [vīra-ja is unmetrical?] V8 P21 P23 J10 J17 V2 N8 N11 J15 P20 N24 C1 C8 J14 N2 N12 V21 N23 V12 Ba P25 C4 L1 V19 V28 N5 N25 P3 A1 C6 P7 P26 R2 V20 J2 N2 LD1 Bo2 C3 C9 J1 J3 J6 J8 N17 V3 V4 N6 N9 N18 V18 N26 P1 P5 V17 P8 P24 V13 V16 P9 J7 J12 LD2 N10 N16 N20 P10 J16 N7 P15 C5 C7 M1 N14 G11 T Ba3 
#27d& Ba5 J7 J10ac J17 LD1 LD2 V6 B2 Bo1 Bo3 N4a V4 V22 N10 N13 P1 Tue P8 P22 R5 V13 V10 P9 C9 B1 C2 N1 R3 B3 C1 N24 N7 A1 Ba Bo2 C3 C6 C8 J1 J2 J8 J10pc J11 J12 J14 J15 J16 K1 Ko N2 M1 N17 V1 V2 V3 N6 N9 N12 P10 V20 N16 N18 N19 N20 N22 N26 P6 P18 P25 V17 V12 R2 P5 G1 V14 P7 P11 J13 P2 P4 P12 V21 J5 J3 J6 C4 L1 V28 V18 N25 V16 P3 N8 N11 V19 N23 P23 N5 V8 N2 N21 V15 J4 P22a P21 P13 P14 P17 P20 P24 P26 R4 P27 P15 P16 C5 C7 N14 T Ba3 
#1.28b& A1 Bo1 C2 C6 C8 J4 V1 M1 B2 B3 N1 N4a P11 P14 P18 P20 V21 V20 V22 G1 V28 N16 N19 N21 N22 N23 N24 P2 P6 P12 P13 P17 P26 R4 R5 V13 R2 V14 P7 P4 Ko V15 R3 P25 P27 N2 Bo3 Ba5 K1 N13 P14 P22 Tue V10 J5 B1 C4 L1 V19 N5 N7 N8 N11 N12 P3 P16 P23 C1 N25 J13 J2 Bo2 C3 C9 J1 J3 J6 J7 J8 J10 J15 J16 J17 LD1 LD2 N17 V6 V4 V3 N9 N10 N18 N20 V18 N26 P1 P5 P10 P24 V17 V16 LD1 P9 P21 N6 J12 V12 J11 P8 Ba C7 G11 J14 N2 V8 C5 N14 T Ba3 
#35b& J7 J12 A1 V4 V18 V16 P8 P9 N10 V1 P1 P6 J16 G1 C4 C7 C8 J5 J10 J11 J15 J17 Ko V19 N2 N5 V21 N25 P3 P20 P23 P24 P25 V15 V14 R8 V12 P11 P21 Bo3 K1 N4a V22 N13 N19 N24 P14 P27 Tue V10 C1 C3 J14 R4 V8 V28 B1 B3 Bo2 C2 C6 J1 J3 J6 J8 J13 L1 N17 LD1 N1 V3 N12 V20 N16 N18 N20 N21 N26 P2 P4 P7 P12 P13 P17 P18 P26 R3 R5 J4 N3 N23 P15 G11 J2 M1 P10 N8 N11 P16 V6 N9 N22 V17 C9 N7 Bo1 LD1 LD2 B2 Ba5 LD2 P5 Ba C5 V13 N6 N14 P22 R2 T Ba3 
#38a& C2 J10 J17 M1 V1 V6 P8 V16 N7 C4 B2 J14 N2 N5 V28 B1 B3 Bo1 Bo2 C3 C9 J3 J6 J8 J13 J15 K1 Ko LD1 N17 N1 V3 V4 N9 N10 N14 N16 N18 N21 N26 P1 P2 P4 P12 P17 R3 V12 LD1 P9 J5 P13 R4 V18 P5 P24 J16 A1 Bo3 Ba5 C1 C7 C8 J4 J11 L1 LD2 V19 N4a V22 V21 N13 N23 G11 N24 N25 P3 P7 P11 P14 P15 P16 P18 P20 P21 P23 P25 P26 P27 Tue V15 R5 V13 V10 V14 V8 P10 N8 N11 N12 J12 Ba V20 R2 N19 N20 V17 N22 P6 C6 J1 J2 J7 C5 N6 T Ba3 G1 P22 
#1.38b& B1 J4 M1 V1 N22 P6 B2 J14 N2 N24 V14 A1 B3 Ba5 Bo1 Bo2 Bo3 C2 C3 C4 C7 C8 C9 J1 J3 J5 J6 J7 J8 G11 J10 J11 J13 J15 J17 Ko LD1 LD2 N17 V3 V4 N5 N9 V21 N13 N14 N16 N19 N20 N21 V18 N25 N26 P1 P2 P4 P7 P10 P11 P12 P13 P15 P16 P17 P18 P23 P24 P25 P26 V16 P8 R3 R5 V13 V12 LD1 P9 P14 P21 P5 V17 Ko K1 P27 J16 J12 V6 L1 V19 N4a V22 P3 P20 Tue V15 V10 C6 N1 N7 N8 N11 N10 V8 N12 R4 N23 J2 Ba C5 N6 V28 V20 N18 R2 T G1 Ba3 P22 P25 
#39d& V1 N22 P6 B2 J4 J14 K1 Ko N2 V8 N19 V12 G11 P26 J5 V20 N8 P15 V28 J10ac J17 N24 V14 A1 C1 C4 C6 C7 C8 J1 J2 J3 J6 J11 J15 L1 M1 V19 N5 N7 N12 N16 N23 N25 P11 P16 P20 P21 P23 P25 P27 V15 V13 P7 N11 P3 B1 B3 Ba5 Bo1 Bo3 C2 C3 C9 J8 J12 J13 LD2 N1 N4a N10 N13 N18 N20 N21 N26 V3 V22 P1 P2 P4 P12 P13 P14 P17 P18 Tue V17 R3 R5 V10 R4 J16 P9 J7 J10pc LD1 N9 N17 V6 V21 N14 V18 P5 P10 V16 P8 P24 V12 LD1 V4 \item ] Ba Bo2 C5 N6 R2 T G1 Ba3 P22 
#1.40e& V1 B1 B3 Bo1 Bo2 C1 C2 C6 C8 J3 J6 J13 J14 K1 M1 G11 N1 N11 N12 N16 N21 N22 N23 N24 P2 P4 P7 P11 P12 P13 P16 P17 P21 P23 P25 P27 V14 R3 V13 P6 Ba C9mg J5 N8 V21 C4 C7 L1 V19 N5 N25 P3 P20 V28 J1 V8 N2 J2 J4 J11 Ko N2 P15 V15 A1 C9 J7 J8 J10 J17 LD2 N17 P26 V6 V3 V4 N7 N14 V20 N18 N20 V18 N26 P5 P10 V17 P8 V12 LD1 R2 P9 N9 V16 N10 J15 LD1 P1 P24 Ba5 C3 N4a N13 P14 P18 Tue R5 V10 Bo3 V22 J12 J16 B2 N19 R4 C5 N6 T G1 Ba3 P22 
